Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
The Citadel,Thomas Rollauer,All,651,105,84.0,99.1,105.0,26.7%,1.5°,6.6°,28.6,0.0%,0,0.295,0.264,0.317,0.312,58.1%,11.4%,26.7%,40.4%,61.5%,92.7%,20.8%,12.9%,92
Campbell,Jarrett Martin,All,99,14,83.4,97.7,100.5,21.4%,28.2°,7.4°,7.1,0.0%,0,0.238,0.127,0.317,0.197,35.7%,57.1%,0.0%,47.5%,71.1%,75.0%,27.8%,29.8%,99
Texas State,Austin Eaton,All,342,46,89.3,104.7,106.8,43.5%,27.6°,11.6°,32.6,8.7%,4,0.209,0.234,0.317,0.344,28.3%,30.4%,21.7%,40.6%,55.8%,80.2%,26.8%,30.2%,68
Appalachian State,John Kramer,All,207,37,86.8,105.0,107.4,35.1%,19.0°,21.0°,35.1,13.5%,5,0.222,0.327,0.317,0.46,35.1%,35.1%,18.9%,45.4%,75.0%,73.3%,26.8%,31.9%,119
Michigan State,Noah Bright,All,482,78,86.8,101.6,103.2,35.9%,6.1°,2.4°,28.2,1.3%,1,0.262,0.273,0.317,0.336,57.7%,19.2%,19.2%,43.4%,66.8%,79.0%,24.6%,25.8%,105
Hofstra,Michael Brown,All,620,107,82.2,95.7,100.5,15.0%,4.8°,2.6°,28.0,0.0%,0,0.274,0.248,0.317,0.307,57.9%,18.7%,19.6%,38.1%,62.7%,87.8%,16.8%,17.4%,121
UL Monroe,Jake Haggard,All,443,85,88.9,108.0,112.0,42.4%,10.6°,10.5°,30.6,9.4%,8,0.25,0.272,0.317,0.355,48.2%,21.2%,22.4%,49.4%,72.1%,82.6%,33.5%,26.5%,80
Lebanon Valley,Kenny Palmieri,All,126,21,82.0,95.5,98.0,9.5%,17.2°,12.8°,28.6,0.0%,0,0.269,0.23,0.317,0.298,38.1%,38.1%,23.8%,34.9%,59.0%,95.7%,24.1%,15.9%,116
Lewis & Clark,Michael Aikawa,All,85,18,90.9,102.1,102.3,38.9%,11.5°,9.4°,44.4,0.0%,0,0.261,0.236,0.317,0.312,38.9%,22.2%,38.9%,41.2%,65.8%,84.0%,21.3%,28.6%,117
Quincy,Benjamin Dahlof,All,32,11,80.3,95.2,95.7,18.2%,9.6°,21.2°,45.5,0.0%,0,0.333,0.389,0.316,0.373,45.5%,27.3%,27.3%,59.4%,86.7%,100.0%,35.3%,5.3%,42
Santa Clara,Max Ross,All,540,81,88.7,105.1,110.5,40.7%,3.5°,7.6°,33.3,4.9%,4,0.233,0.255,0.316,0.334,51.9%,22.2%,21.0%,40.7%,67.7%,83.7%,21.3%,26.4%,100
Stanford,Charlie Saum,All,644,97,90.1,106.9,114.0,46.4%,13.2°,16.8°,33.0,9.3%,9,0.232,0.265,0.316,0.373,36.1%,33.0%,25.8%,49.4%,75.7%,83.4%,31.2%,30.5%,81
Michigan,Jonathan Kim,All,419,65,83.3,101.9,105.6,38.5%,4.8°,10.4°,35.4,1.5%,1,0.271,0.232,0.316,0.309,53.8%,26.2%,20.0%,50.1%,72.4%,81.0%,30.5%,28.1%,72
James Madison,Coleman Calabrese,All,760,148,85.4,101.2,108.3,31.1%,13.1°,11.3°,35.8,2.0%,3,0.262,0.259,0.316,0.316,40.5%,22.3%,26.4%,51.2%,72.8%,86.9%,32.2%,22.6%,69
North Dakota State,Jake Schaffner,All,372,78,81.7,98.7,101.6,17.9%,7.2°,3.2°,37.2,0.0%,0,0.283,0.269,0.316,0.33,47.4%,16.7%,26.9%,41.7%,60.1%,90.4%,25.6%,16.1%,89
UCF,Braden Calise,All,631,123,80.2,95.5,99.8,10.6%,0.8°,3.0°,32.5,0.8%,1,0.29,0.282,0.316,0.331,58.5%,13.0%,24.4%,39.6%,62.4%,92.9%,22.5%,10.8%,93
Houston,Carsten Sabathia,All,295,48,90.1,106.2,108.3,39.6%,1.0°,3.0°,27.1,0.0%,0,0.25,0.276,0.316,0.346,54.2%,14.6%,27.1%,41.4%,67.8%,84.1%,23.0%,21.3%,95
College of Charleston,Ben Venables,All,438,81,78.9,95.0,97.7,8.6%,14.0°,8.3°,33.3,0.0%,0,0.309,0.273,0.316,0.294,39.5%,29.6%,27.2%,46.1%,67.8%,87.4%,28.0%,15.8%,80
Tarleton State,Lane Brewster,All,255,33,88.6,105.6,107.6,48.5%,7.3°,8.6°,30.3,0.0%,0,0.264,0.226,0.316,0.28,42.4%,21.2%,27.3%,47.1%,71.2%,88.1%,26.3%,24.2%,113
Western Illinois,Tyler Large,All,248,37,86.8,101.1,101.9,35.1%,2.6°,13.3°,35.1,5.4%,2,0.226,0.216,0.316,0.299,51.4%,18.9%,24.3%,43.5%,64.4%,79.1%,28.5%,33.3%,80
CSU Bakersfield,Evan Cloyd,All,659,106,86.6,105.8,107.3,36.8%,8.8°,14.2°,34.9,11.3%,12,0.23,0.286,0.316,0.392,44.3%,28.3%,24.5%,38.4%,62.3%,86.1%,19.7%,22.5%,117
Southern Miss,Seth Smith,All,224,38,89.2,103.8,107.5,36.8%,-2.9°,6.5°,28.9,5.3%,2,0.283,0.309,0.316,0.364,57.9%,10.5%,23.7%,42.9%,69.9%,86.1%,19.8%,19.8%,110
UL Monroe,Henry Garcia,All,641,104,82.5,99.7,105.4,21.2%,6.7°,9.2°,25.0,1.0%,1,0.224,0.211,0.316,0.299,48.1%,21.2%,20.2%,46.2%,70.9%,81.1%,28.4%,21.3%,102
Gonzaga,Tommy Eisenstat,All,670,118,86.3,100.1,105.5,29.7%,13.9°,5.5°,30.5,1.7%,2,0.228,0.252,0.316,0.331,46.6%,27.1%,19.5%,43.4%,68.9%,90.4%,24.5%,19.2%,102
Rutgers,Yomar Carreras,All,660,136,79.2,100.1,104.2,22.1%,3.0°,9.3°,30.9,1.5%,2,0.256,0.255,0.316,0.314,52.9%,23.5%,22.1%,46.5%,71.2%,85.1%,25.7%,24.4%,105
Eastern Michigan,Brendan Kleiman,All,327,61,83.9,99.3,102.6,24.6%,4.3°,-3.0°,16.4,1.6%,1,0.27,0.224,0.316,0.268,65.6%,18.0%,13.1%,33.6%,47.8%,94.8%,19.9%,11.8%,99
Texas A&M-Corpus Christi,Drake Kerr,All,62,8,89.5,98.1,98.4,37.5%,7.6°,7.3°,50.0,0.0%,0,0.333,0.254,0.316,0.281,37.5%,0.0%,50.0%,46.8%,65.4%,100.0%,33.3%,20.7%,21
CSU Bakersfield,Louis Zulaica,All,266,46,83.3,96.0,97.6,17.4%,11.4°,4.1°,21.7,0.0%,0,0.274,0.206,0.316,0.273,54.3%,21.7%,19.6%,36.5%,58.1%,85.3%,19.5%,19.6%,86
Lander,Taichi Nakao,All,70,11,83.0,94.9,99.1,18.2%,24.8°,2.5°,54.5,0.0%,0,0.214,0.262,0.316,0.33,9.1%,45.5%,45.5%,41.4%,53.6%,80.0%,33.3%,13.8%,81
Maine,Payton Whitehead,All,358,55,88.5,100.7,103.1,45.5%,15.2°,18.4°,34.5,3.6%,2,0.231,0.247,0.316,0.339,36.4%,27.3%,29.1%,45.3%,76.1%,76.2%,25.9%,29.6%,107
Cincinnati,Christian Mitchelle,All,680,135,85.7,99.0,104.4,28.1%,12.5°,4.1°,22.2,0.7%,1,0.263,0.237,0.315,0.313,47.4%,25.9%,17.0%,44.3%,65.5%,83.9%,23.9%,21.6%,84
USF,Bradke Lohry,All,755,109,85.3,100.7,106.1,25.7%,19.7°,10.5°,35.8,2.8%,3,0.219,0.232,0.315,0.346,35.8%,30.3%,24.8%,38.8%,60.5%,86.8%,21.2%,20.5%,104
James Madison,Ryan Dooley,All,795,157,86.4,99.6,104.0,28.0%,14.1°,14.5°,33.8,1.9%,3,0.247,0.26,0.315,0.347,39.5%,31.8%,21.7%,45.9%,73.5%,92.1%,24.8%,14.8%,125
Evansville,Kaleb Wilkey,All,75,10,85.0,99.0,100.4,30.0%,26.5°,22.2°,20.0,10.0%,1,0.286,0.173,0.315,0.255,40.0%,50.0%,0.0%,42.7%,64.7%,86.4%,24.4%,18.8%,85
UTRGV,Evan Janner,All,59,9,85.1,106.2,109.6,22.2%,3.4°,11.9°,22.2,11.1%,1,0.2,0.166,0.315,0.28,55.6%,22.2%,11.1%,40.7%,59.3%,75.0%,25.0%,37.5%,87
Troy,Michael Bello,All,423,62,86.2,103.0,106.8,33.9%,8.2°,8.0°,32.3,3.2%,2,0.256,0.252,0.315,0.331,48.4%,24.2%,27.4%,36.6%,51.1%,89.7%,24.9%,22.6%,79
West Virginia,Ellis Garcia,All,68,12,87.0,102.3,103.0,33.3%,29.4°,26.0°,41.7,8.3%,1,0.2,0.285,0.315,0.432,16.7%,58.3%,16.7%,44.1%,73.5%,92.0%,14.7%,20.0%,134
Marian (IN),Nathan Pinarski,All,62,11,81.5,91.9,93.0,0.0%,40.9°,-,18.2,0.0%,0,0.214,0.178,0.315,0.247,18.2%,63.6%,9.1%,30.6%,53.1%,88.2%,6.7%,10.5%,72
Ohio,Trenton Neuer,All,189,31,84.9,96.2,104.4,19.4%,17.9°,8.8°,32.3,3.2%,1,0.216,0.194,0.315,0.29,35.5%,38.7%,16.1%,40.2%,62.3%,85.4%,25.0%,21.1%,82
Cumberlands (KY),Clay Shelton,All,120,14,90.0,98.7,99.8,28.6%,10.1°,8.8°,21.4,7.1%,1,0.158,0.214,0.315,0.365,57.1%,35.7%,7.1%,35.0%,73.3%,87.9%,12.0%,21.4%,154
Tusculum,Connor Jurek,All,305,56,80.8,95.4,96.8,12.5%,-4.3°,0.7°,28.6,0.0%,0,0.292,0.276,0.315,0.33,64.3%,7.1%,25.0%,45.6%,73.6%,91.3%,26.1%,18.7%,134
Baylor,JJ Kennett,All,349,59,87.0,103.8,104.9,32.2%,2.4°,4.6°,20.3,1.7%,1,0.236,0.242,0.315,0.322,54.2%,27.1%,15.3%,42.1%,68.6%,89.9%,20.0%,18.4%,130
Rice,Aric Anderson,All,206,43,86.8,102.2,102.6,34.9%,9.2°,18.1°,34.9,4.7%,2,0.281,0.249,0.315,0.292,46.5%,18.6%,25.6%,53.9%,67.7%,83.1%,41.8%,28.8%,51
Michigan State,JT Sokolove,All,747,128,84.9,99.6,102.3,27.3%,6.3°,6.2°,31.2,0.0%,0,0.255,0.243,0.315,0.318,43.0%,23.4%,27.3%,36.4%,63.1%,90.5%,15.0%,18.8%,130
Northern Illinois,Benjamin Loyd,All,501,103,84.7,99.0,102.6,18.4%,6.7°,5.6°,32.0,0.0%,0,0.271,0.273,0.315,0.323,51.5%,19.4%,26.2%,43.5%,69.4%,89.6%,22.9%,15.6%,120
Monmouth,Brendan Buecker,All,238,51,78.6,98.8,103.3,21.6%,-5.1°,11.5°,21.6,0.0%,0,0.281,0.253,0.315,0.314,64.7%,17.6%,17.6%,43.3%,59.8%,91.4%,27.3%,10.7%,105
East Carolina,John Collins,All,393,70,90.2,105.4,108.5,44.3%,12.2°,12.6°,38.6,8.6%,6,0.25,0.279,0.315,0.351,40.0%,28.6%,24.3%,47.6%,70.6%,84.8%,28.7%,31.0%,82
Binghamton,Sam Miller,All,302,37,85.0,103.0,106.4,32.4%,4.6°,12.2°,21.6,0.0%,0,0.242,0.161,0.315,0.291,56.8%,18.9%,13.5%,42.1%,67.2%,74.4%,22.0%,37.0%,114
Tufts,Jesse McCullough,All,210,38,83.8,94.7,98.0,7.9%,6.5°,9.9°,39.5,0.0%,0,0.273,0.345,0.315,0.406,47.4%,13.2%,36.8%,40.5%,82.5%,89.4%,14.6%,16.5%,134
St. Thomas (TX),Dylan Lambert,All,53,8,88.0,96.5,100.5,37.5%,3.0°,-8.9°,25.0,0.0%,0,0.2,0.252,0.315,0.365,50.0%,0.0%,25.0%,32.1%,50.0%,66.7%,17.2%,35.3%,81
Florida International,Samuel Fischer,All,167,27,80.4,106.8,108.1,33.3%,1.3°,6.5°,25.9,0.0%,0,0.242,0.263,0.315,0.34,55.6%,18.5%,18.5%,40.1%,65.6%,95.2%,24.3%,11.9%,84
New Orleans,Alexander Saunier,All,440,77,85.6,101.9,104.2,36.4%,6.3°,8.7°,31.2,1.3%,1,0.267,0.271,0.315,0.331,42.9%,18.2%,27.3%,43.9%,73.6%,87.0%,23.7%,20.7%,141
Coastal Carolina,Kaleb Huffman,All,154,24,90.6,104.8,107.0,41.7%,20.4°,23.9°,25.0,8.3%,2,0.188,0.223,0.315,0.377,33.3%,41.7%,16.7%,37.7%,77.1%,67.6%,19.8%,36.2%,103
Binghamton,Todd Abraham,All,278,38,84.0,97.1,99.5,15.8%,12.6°,12.4°,28.9,0.0%,0,0.25,0.2,0.315,0.299,36.8%,28.9%,23.7%,38.1%,62.6%,87.0%,18.7%,20.8%,99
Louisiana Tech,Reid Snider,All,101,14,91.8,101.6,103.1,28.6%,26.0°,22.1°,42.9,0.0%,0,0.167,0.173,0.315,0.319,28.6%,42.9%,21.4%,36.6%,56.1%,78.3%,23.3%,27.0%,95
Westmont,Isaac Veal,All,128,11,87.1,99.3,100.8,18.2%,22.5°,8.1°,54.5,0.0%,0,0.208,0.213,0.315,0.351,18.2%,18.2%,54.5%,32.0%,53.3%,79.2%,20.5%,43.9%,111
Little Rock,Jackson Rains,All,75,12,86.4,102.6,106.3,16.7%,10.9°,14.7°,16.7,0.0%,0,0.235,0.216,0.315,0.345,50.0%,16.7%,25.0%,36.0%,59.4%,78.9%,18.6%,25.9%,77
Southeast Missouri,Brooks Kettering,All,649,97,86.4,100.4,103.4,34.0%,14.2°,10.2°,30.9,0.0%,0,0.233,0.255,0.314,0.358,41.2%,32.0%,24.7%,39.4%,59.9%,88.4%,23.2%,18.8%,106
UMBC,Nico Ong,All,212,29,85.9,98.3,102.1,24.1%,1.3°,5.1°,24.1,0.0%,0,0.195,0.226,0.314,0.343,62.1%,10.3%,20.7%,29.2%,49.1%,88.7%,8.7%,16.1%,131
Utah Valley,Joe McBride,All,118,19,85.4,101.0,101.7,26.3%,17.3°,14.9°,26.3,0.0%,0,0.208,0.19,0.314,0.312,26.3%,26.3%,26.3%,36.4%,65.4%,82.4%,13.6%,23.3%,147
Minnesota,Brayden Hellum,All,220,27,84.6,99.7,102.5,37.0%,0.7°,7.3°,29.6,7.4%,2,0.227,0.18,0.314,0.325,48.1%,25.9%,18.5%,30.9%,50.5%,80.0%,11.7%,23.5%,80
Alabama State,Alex Espaillat,All,295,57,86.6,100.0,102.9,28.1%,8.9°,2.0°,31.6,0.0%,0,0.247,0.212,0.314,0.272,47.4%,24.6%,24.6%,46.8%,71.7%,81.8%,24.8%,23.9%,115
Lincoln Memorial,Sam Mast,All,141,26,86.9,103.5,106.5,23.1%,19.7°,21.5°,34.6,11.5%,3,0.257,0.264,0.314,0.355,30.8%,38.5%,23.1%,52.5%,77.2%,68.2%,35.7%,39.2%,96
Towson,Michael Mallas,All,76,5,76.7,97.3,98.2,40.0%,27.9°,31.2°,60.0,0.0%,0,0.231,0.167,0.314,0.238,20.0%,40.0%,40.0%,46.1%,48.5%,87.5%,44.2%,31.4%,-4
Penn,Nick O'Brien,All,378,55,84.1,100.8,106.1,29.1%,-2.3°,4.9°,21.8,3.6%,2,0.2,0.231,0.314,0.337,61.8%,18.2%,18.2%,38.4%,61.1%,89.6%,22.2%,18.6%,99
Louisiana,Jose Luis Torres,All,575,107,82.8,98.3,104.6,19.6%,4.4°,3.8°,26.2,0.9%,1,0.287,0.259,0.314,0.315,57.9%,18.7%,18.7%,49.4%,69.2%,83.6%,34.5%,19.0%,61
Davidson,JD Woodall,All,443,42,80.3,96.4,99.5,19.0%,13.3°,9.3°,38.1,0.0%,0,0.247,0.187,0.314,0.282,50.0%,19.0%,26.2%,33.2%,53.2%,88.9%,18.7%,23.1%,98
Presbyterian,Jackson Hugus,All,184,29,83.9,101.7,107.9,27.6%,7.7°,11.5°,37.9,6.9%,2,0.25,0.268,0.314,0.341,41.4%,17.2%,37.9%,37.0%,60.2%,92.0%,17.8%,17.6%,114
Presbyterian,Eli Lazio,All,183,31,79.7,92.7,99.6,9.7%,18.8°,4.6°,25.8,0.0%,0,0.262,0.234,0.314,0.287,45.2%,22.6%,22.6%,45.4%,72.7%,96.4%,25.5%,21.7%,103
Purdue,Camden Gasser,All,437,37,86.9,98.5,99.4,16.2%,0.8°,11.5°,27.0,0.0%,0,0.209,0.181,0.314,0.306,67.6%,13.5%,18.9%,25.2%,43.7%,81.4%,10.0%,20.9%,102
New Orleans,Collin Loupe,All,390,54,79.1,97.2,101.0,11.1%,10.6°,23.0°,35.2,0.0%,0,0.261,0.192,0.314,0.255,37.0%,22.2%,31.5%,39.5%,56.6%,79.8%,26.8%,37.0%,90
Georgia Tech,Parker Brosius,All,627,86,86.8,101.9,104.4,34.9%,18.4°,19.5°,39.5,7.0%,6,0.244,0.235,0.314,0.359,30.2%,37.2%,27.9%,38.6%,65.2%,84.4%,17.7%,21.5%,123
Milwaukee,Justin Hausser,All,355,77,87.1,100.5,105.5,40.3%,1.4°,8.4°,36.4,2.6%,2,0.258,0.312,0.314,0.365,51.9%,19.5%,27.3%,44.8%,69.9%,89.9%,25.1%,17.0%,100
UMass Lowell,Carlos Martinez,All,243,55,84.7,104.5,107.8,23.6%,8.0°,7.4°,27.3,5.5%,3,0.265,0.253,0.314,0.299,47.3%,21.8%,21.8%,49.8%,70.3%,84.6%,32.6%,22.3%,97
Niagara,Jason Green,All,153,20,85.5,101.3,104.7,30.0%,1.7°,28.6°,30.0,0.0%,0,0.176,0.205,0.314,0.313,45.0%,30.0%,25.0%,43.1%,68.3%,76.7%,25.6%,37.9%,70
Ave Maria,Kyle Magdic,All,141,24,84.0,100.7,105.4,20.8%,5.6°,14.2°,33.3,0.0%,0,0.265,0.244,0.314,0.276,50.0%,20.8%,29.2%,46.1%,71.7%,69.8%,27.2%,38.5%,101
Dartmouth,Taer Rodriguez,All,286,47,84.7,97.8,100.5,14.9%,3.9°,9.5°,36.2,0.0%,0,0.286,0.262,0.314,0.336,42.6%,14.9%,36.2%,39.9%,58.1%,88.6%,23.3%,20.2%,65
Taylor,Fletcher Roemmich,All,172,29,85.8,95.8,99.9,17.2%,20.1°,20.4°,44.8,0.0%,0,0.282,0.261,0.314,0.341,27.6%,41.4%,27.6%,43.0%,73.3%,81.0%,12.8%,20.3%,125
Georgia Southwestern,Daniel Hernandez,All,309,49,86.6,99.4,102.4,22.4%,18.9°,21.1°,34.7,2.0%,1,0.258,0.242,0.314,0.338,32.7%,36.7%,24.5%,46.3%,75.8%,82.0%,24.3%,25.9%,90
Lamar,Easton Culp,All,170,24,84.0,105.4,106.5,33.3%,-7.1°,5.1°,25.0,8.3%,2,0.212,0.24,0.314,0.354,66.7%,4.2%,25.0%,35.3%,51.2%,85.7%,20.5%,23.3%,94
Pepperdine,Andrew Savage,All,329,54,87.3,102.3,105.2,33.3%,17.0°,14.3°,35.2,5.6%,3,0.236,0.244,0.314,0.32,38.9%,35.2%,24.1%,52.6%,70.7%,88.5%,37.9%,26.0%,82
UTSA,Garrett Gruell,All,210,46,87.3,100.2,107.5,30.4%,12.5°,7.5°,32.6,0.0%,0,0.246,0.267,0.314,0.33,41.3%,28.3%,28.3%,44.8%,69.5%,76.7%,20.0%,25.5%,82
Florida State,Brody DeLamielleure,All,360,66,90.1,104.8,107.5,45.5%,4.3°,10.6°,33.3,9.1%,6,0.238,0.231,0.313,0.319,51.5%,19.7%,22.7%,47.8%,61.8%,87.9%,34.8%,29.1%,50
Wichita State,Gannon Snyder,All,444,74,89.4,103.5,109.5,36.5%,9.7°,7.1°,27.0,2.7%,2,0.245,0.249,0.313,0.308,48.6%,27.0%,23.0%,37.2%,58.3%,88.1%,17.1%,18.2%,102
Tarleton State,Hunter Smith,All,111,11,92.8,104.4,105.9,36.4%,13.0°,34.2°,45.5,9.1%,1,0.158,0.189,0.313,0.32,36.4%,36.4%,18.2%,37.8%,64.0%,59.4%,16.4%,45.2%,137
Ole Miss,Connor Chisolm,All,53,7,83.3,97.7,99.7,28.6%,29.6°,38.1°,14.3,0.0%,0,0.143,0.222,0.313,0.43,14.3%,71.4%,14.3%,32.1%,66.7%,85.7%,9.4%,11.8%,184
Mount Olive,Tariq Talley,All,183,28,82.4,98.3,102.9,21.4%,-6.8°,9.6°,28.6,0.0%,0,0.225,0.247,0.313,0.333,67.9%,3.6%,25.0%,37.7%,66.7%,77.8%,14.7%,31.9%,118
Eastern Michigan,Connor Walsh,All,188,34,85.8,99.3,100.1,26.5%,3.7°,4.2°,23.5,0.0%,0,0.233,0.253,0.313,0.335,55.9%,20.6%,20.6%,36.2%,53.9%,87.5%,20.2%,20.6%,94
Utah Tech,Andrew Pyle,All,286,47,82.6,100.0,102.0,27.7%,12.0°,19.9°,48.9,4.3%,2,0.231,0.244,0.313,0.371,42.6%,31.9%,25.5%,43.4%,67.4%,85.4%,22.7%,16.9%,100
Santa Clara,Thomas Ferroggiaro,All,556,94,83.2,100.0,108.3,17.0%,12.4°,10.4°,33.0,0.0%,0,0.278,0.263,0.313,0.325,42.6%,22.3%,27.7%,40.3%,56.0%,90.4%,28.3%,18.3%,93
UT Tyler,Bo Willis,All,88,19,89.3,101.9,105.2,42.1%,22.0°,7.7°,47.4,5.3%,1,0.292,0.305,0.313,0.357,21.1%,42.1%,26.3%,52.3%,80.5%,90.9%,27.7%,17.4%,113
Connecticut,Matthew Garbowski,All,394,60,83.2,96.0,98.4,13.3%,9.9°,3.9°,38.3,0.0%,0,0.25,0.291,0.313,0.358,43.3%,23.3%,28.3%,43.1%,69.4%,91.0%,25.2%,20.0%,117
Lee,Cooper Doughman,All,168,24,84.6,97.2,104.9,12.5%,17.1°,9.7°,29.2,0.0%,0,0.211,0.166,0.313,0.258,37.5%,20.8%,20.8%,38.7%,59.1%,74.4%,25.5%,38.5%,85
Southeast Missouri,Michael Mugan,All,554,100,85.4,100.5,105.5,32.0%,7.9°,6.9°,24.0,3.0%,3,0.23,0.225,0.313,0.308,47.0%,24.0%,16.0%,44.6%,68.5%,80.8%,29.6%,22.7%,78
Rice,Graiden West,All,195,28,80.6,97.4,100.7,14.3%,5.8°,8.4°,25.0,0.0%,0,0.267,0.178,0.313,0.247,50.0%,28.6%,14.3%,43.6%,67.1%,77.2%,25.5%,30.6%,76
Jacksonville,Sammy Mummau,All,220,30,85.7,98.7,100.4,20.0%,11.6°,15.3°,30.0,0.0%,0,0.209,0.182,0.313,0.301,50.0%,30.0%,16.7%,33.6%,50.0%,94.0%,20.0%,17.6%,103
North Alabama,Matthew Delgado,All,248,49,90.1,103.3,106.0,36.7%,2.2°,-0.2°,22.4,0.0%,0,0.254,0.274,0.313,0.356,51.0%,10.2%,22.4%,47.2%,70.7%,87.8%,26.5%,16.2%,112
UMES,Ryan Howe,All,89,17,81.9,103.8,108.0,29.4%,21.2°,15.9°,52.9,5.9%,1,0.25,0.342,0.313,0.423,23.5%,35.3%,35.3%,56.2%,90.9%,70.0%,35.7%,28.0%,65
FOR_MAS,Camden Karczewski,All,129,23,87.5,98.6,98.9,26.1%,1.5°,8.1°,21.7,0.0%,0,0.333,0.283,0.313,0.297,65.2%,13.0%,17.4%,48.1%,66.7%,77.5%,31.9%,29.0%,68
Richmond,Cole Palmeri,All,236,51,90.9,106.6,108.3,47.1%,13.8°,10.8°,29.4,11.8%,6,0.25,0.29,0.313,0.366,39.2%,29.4%,23.5%,47.0%,76.5%,87.2%,24.6%,22.5%,120
James Madison,Ike Schmidly,All,452,65,85.2,101.0,105.0,24.6%,17.6°,6.3°,38.5,1.5%,1,0.229,0.193,0.313,0.268,35.4%,33.8%,29.2%,51.3%,75.9%,85.2%,34.0%,32.8%,90
Southern Wesleyan,Niko Laing,All,145,26,75.3,92.2,96.9,7.7%,23.8°,20.7°,46.2,0.0%,0,0.265,0.262,0.313,0.33,23.1%,30.8%,46.2%,42.1%,68.4%,87.2%,25.0%,16.4%,134
Coker,Hunter Poole,All,72,22,81.6,90.7,90.9,0.0%,-1.3°,-,31.8,0.0%,0,0.333,0.338,0.313,0.318,54.5%,13.6%,31.8%,48.6%,63.2%,100.0%,32.4%,0.0%,61
Quinnipiac,Chris Willis,All,273,48,89.6,107.4,111.3,47.9%,7.5°,4.1°,33.3,8.3%,4,0.224,0.308,0.313,0.389,47.9%,20.8%,27.1%,40.3%,65.4%,87.1%,24.1%,20.9%,105
Northern Colorado,James Wright,All,108,21,86.8,102.3,105.4,38.1%,2.8°,13.2°,23.8,0.0%,0,0.28,0.226,0.313,0.321,47.6%,19.0%,19.0%,50.0%,70.6%,83.3%,31.6%,22.2%,93
Jacksonville,Conner Spelman,All,102,16,89.0,99.3,100.0,56.2%,3.8°,6.8°,43.8,6.2%,1,0.25,0.287,0.313,0.367,50.0%,18.8%,31.2%,42.2%,71.1%,84.4%,19.3%,27.9%,142
BYU,Easton Bryant,All,95,9,81.4,95.9,97.8,22.2%,13.9°,2.2°,33.3,0.0%,0,0.25,0.149,0.313,0.18,44.4%,11.1%,33.3%,49.5%,67.4%,61.3%,32.7%,53.2%,59
George Washington,Josh Wenz,All,115,19,80.8,96.2,97.3,15.8%,10.1°,15.7°,42.1,0.0%,0,0.28,0.207,0.313,0.253,47.4%,10.5%,31.6%,47.8%,72.4%,76.2%,22.8%,25.5%,93
East Carolina,Kenan Bowman,All,305,38,83.2,101.5,105.9,23.7%,1.2°,7.5°,31.6,0.0%,0,0.27,0.205,0.312,0.272,55.3%,15.8%,23.7%,39.3%,51.1%,87.5%,29.3%,28.3%,67
Arizona,Mathis Meurant,All,351,57,90.2,105.2,106.5,50.9%,12.4°,15.6°,38.6,14.0%,8,0.253,0.285,0.312,0.363,38.6%,29.8%,31.6%,46.7%,68.6%,72.0%,29.2%,36.6%,96
Radford,Hunter Keen,All,647,143,83.9,95.3,102.7,16.1%,11.2°,0.3°,32.9,0.0%,0,0.288,0.299,0.312,0.326,41.3%,23.1%,28.0%,44.8%,63.3%,91.9%,27.5%,13.4%,76
Sacred Heart,Joe Cilea,All,142,14,85.2,95.1,95.5,14.3%,24.1°,8.2°,42.9,0.0%,0,0.136,0.182,0.312,0.32,21.4%,42.9%,28.6%,41.5%,66.1%,73.0%,25.6%,30.5%,149
Washington,Joey Pagano,All,242,45,88.4,99.2,101.3,33.3%,18.6°,16.7°,42.2,2.2%,1,0.231,0.28,0.312,0.392,33.3%,35.6%,28.9%,41.7%,72.2%,90.0%,21.4%,16.8%,126
William Carey,Cameron Trosclair,All,106,15,87.3,105.2,108.5,53.3%,15.8°,23.7°,33.3,13.3%,2,0.174,0.239,0.312,0.369,26.7%,40.0%,33.3%,43.4%,75.6%,82.4%,19.7%,23.9%,141
Pacific,Drake Bicknell,All,270,67,83.7,99.7,102.1,19.4%,15.1°,2.9°,28.4,0.0%,0,0.219,0.232,0.312,0.297,38.8%,28.4%,26.9%,48.5%,80.2%,91.4%,24.7%,16.0%,103
San Francisco,Matt Fung,All,356,64,84.2,96.9,99.4,29.7%,11.4°,4.5°,23.4,0.0%,0,0.293,0.261,0.312,0.299,48.4%,18.8%,23.4%,44.9%,67.7%,91.0%,25.5%,14.4%,91
Cal State Northridge,Trent Abel,All,420,95,84.1,98.0,101.3,21.1%,13.9°,9.9°,43.2,0.0%,0,0.301,0.292,0.312,0.33,36.8%,26.3%,35.8%,53.1%,76.7%,95.9%,33.0%,18.4%,74
Arizona,TJ Adams,All,266,34,87.4,100.0,102.9,26.5%,21.5°,21.4°,47.1,5.9%,2,0.196,0.2,0.312,0.33,26.5%,38.2%,32.4%,42.9%,71.6%,84.9%,25.0%,30.7%,94
